"","Taxon","site_code","mean.before.control.0","mean.before.drought.0","mean.after.control.0","mean.after.drought.0","drought.after.before","control.after.before","cover.change","leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","RTD.g.cm3","SRL_m.g","rootDiam.mm","local_lifeform","local_lifespan","functional_group"
"248","ERAGROSTIS DIELSII","credoj.au",5,15,1,0,-15,-4,-11,NA,0.3,NA,5.7,NA,NA,NA,NA,"GRASS","ANNUAL","GRASS"
"249","ERAGROSTIS SETIFOLIA","quilpie.au",1.5,2.66666666666667,2,2,-0.666666666666667,0.5,-1.16666666666667,NA,0.38,NA,7.946703097,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"250","ERIACHNE ARISTIDEA","ethadb.au",1.5,4,4,2,-2,2.5,-4.5,8.1,0.4625,4.5,38.9,NA,0.33,NA,0.9,"GRASS","NULL","GRASS"
"251","ERIGERON ANNUUS","esw.ca",1,1,1,1,0,0,0,13.87251282,0.790891667,NA,23.37334387,1.02,0.32875817,62.7520477,0.25,"FORB","ANNUAL","FORB"
"252","ERIGERON CANADENSIS","baddrt.de",1,0,0.353333333333333,0,0,-0.646666666666667,0.646666666666667,27.5,0.676,NA,21.20435157,1.09,0.09,119,0.35,"FORB","ANNUAL","FORB"
"253","ERIOPHORUM ANGUSTIFOLIUM","lygraold.no",0,1,1,1,0,1,-1,20.00955403,0.392104,5.5,13.32708698,0.2895,0.11,37.5,0.7875,"GRAMINOID","NULL","GRAMINOID"
"254","ERIOPHORUM VAGINATUM","lygraold.no",2.33333333333333,4,0,12,8,-2.33333333333333,10.3333333333333,18.34176544,0.441666667,7.2,10.24422818,0.4,0.0933333,148.81,0.756666667,"GRAMINOID","NULL","GRAMINOID"
"255","ERODIUM AUREUM","credom.au",0.5,0.5,0.5,0,-0.5,0,-0.5,NA,0.18299289,NA,38.098939,NA,NA,NA,NA,"FORB","BIENNIAL","FORB"
"256","ERODIUM AUREUM","credoj.au",0.5,0,0.5,0,0,0,0,NA,0.18299289,NA,38.098939,NA,NA,NA,NA,"FORB","BIENNIAL","FORB"
"257","ERODIUM CICUTARIUM","spvdrt.ar",1,0,2,1,1,1,0,34.47666667,0.0275,11.48,28.8428,0.5,0.43626943,71.7331,0.1243,"FORB","ANNUAL","FORB"
"258","ERODIUM CICUTARIUM","gmmolar.us",4.28571428571429,4.92857142857143,1.92857142857143,3.92857142857143,-1,-2.35714285714286,1.35714285714286,34.47666667,0.0275,11.48,28.8428,0.5,0.43626943,71.7331,0.1243,"FORB","ANNUAL","FORB"
"259","ERODIUM CICUTARIUM","gmgranite.us",3.14285714285714,2.42857142857143,2.14285714285714,6.71428571428571,4.28571428571429,-1,5.28571428571429,34.47666667,0.0275,11.48,28.8428,0.5,0.43626943,71.7331,0.1243,"FORB","ANNUAL","FORB"
"260","ESCHSCHOLZIA CALIFORNICA","scruzm.us",2.27999152,2.15223665,7.29629878,4.35033026666667,2.19809361666667,5.01630726,-2.81821364333333,30.69230769,0.405253333,NA,27.92808564,0.254,0.015053333,527.2,0.24385,"FORB","PERENNIAL","FORB"
"261","EUPHORBIA ALBOMARGINATA","gmmolar.us",0,0.5,0,0.5,0,0,0,NA,0.05,NA,12.64955294,0.83,NA,12.13448,0.09,"FORB","PERENNIAL, Annual (NNSS_Mojave)","FORB"
"262","EUPHORBIA CYPARISSIAS","allmendb.ch",0,3.25,0.25,2,-1.25,0.25,-1.5,29,0.2375,8.96,23.6,0.89,0.411,6.34,0.699,"FORB","PERENNIAL","FORB"
"263","EUPHORBIA CYPARISSIAS","allmendo.ch",2.25,0.25,2.25,1.75,1.5,0,1.5,29,0.2375,8.96,23.6,0.89,0.411,6.34,0.699,"FORB","PERENNIAL","FORB"
"264","EUPHORBIA DRUMMONDII","credoj.au",0.5,0,0,0.5,0.5,-0.5,1,NA,0.1276,NA,12.13032804,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"265","EUPHORBIA DRUMMONDII","credom.au",0,0.5,0.5,0.5,0,0.5,-0.5,NA,0.1276,NA,12.13032804,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"266","EUPHORBIA SEGUIERIANA","kiskun.hu",5,3.102,1.2,3,-0.102,-3.8,3.698,NA,0.425,NA,18.4,1.6675,NA,NA,NA,"FORB","PERENNIAL","FORB"
"267","EUPHRASIA MINIMA","passogavia.it",0.1125,0.0233333333333333,0.0125,0.01,-0.0133333333333333,-0.1,0.0866666666666667,26.868,0.108,NA,17.10079827,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"268","EUTHAMIA GRAMINIFOLIA","cedarsav.us",5.5,8,4.33333333333333,4,-4,-1.16666666666667,-2.83333333333333,19.4891582,0.798,NA,12.04198841,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"269","EUTHAMIA GRAMINIFOLIA","purdue.us",6.375,3.33333333333333,13,25,21.6666666666667,6.625,15.0416666666667,19.4891582,0.798,NA,12.04198841,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"270","FESTUCA ARUNDINACEA","marcdrt.ar",46.6666666666667,29,60,71.25,42.25,13.3333333333333,28.9166666666667,26.75,0.922297147,9.306666667,16.0977261,1.415,0.208261132,167.503371,0.383552278,"GRASS","PERENNIAL","GRASS"
"271","FESTUCA ARUNDINACEA","sclaudio.ar",94.75,100,68.75,78.75,-21.25,-26,4.75,26.75,0.922297147,9.306666667,16.0977261,1.415,0.208261132,167.503371,0.383552278,"GRASS","PERENNIAL","GRASS"
"272","FESTUCA HALLERI","passogavia.it",0.4,1,0.3,2,1,-0.1,1.1,13,0.1225,NA,9.9,0.101,NA,NA,0.31,"GRASS","PERENNIAL","GRASS"
"273","FESTUCA IDAHOENSIS","oreac.us",12.3,3.5,11.1,13.75,10.25,-1.2,11.45,10.3118547,0.6096,NA,42.75,0.3556,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"274","FESTUCA IDAHOENSIS","cmss.us",13.5,5,27.5,25,20,14,6,10.3118547,0.6096,NA,42.75,0.3556,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"275","FESTUCA IDAHOENSIS","oreaa.us",16.5,6.9,7.7,9.1,2.2,-8.8,11,10.3118547,0.6096,NA,42.75,0.3556,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"276","FESTUCA OVINA","allmendo.ch",7.08333333333333,7.25,5.41666666666667,7.08333333333333,-0.166666666666667,-1.66666666666667,1.5,16.78631631,0.414347827,7.790299962,16.83674211,0.254,0.18,180.6632143,0.02,"GRASS","PERENNIAL","GRASS"
"277","FESTUCA OVINA","allmendb.ch",3.5,0.625,2.25,0.833333333333333,0.208333333333333,-1.25,1.45833333333333,16.78631631,0.414347827,7.790299962,16.83674211,0.254,0.18,180.6632143,0.02,"GRASS","PERENNIAL","GRASS"
"278","FESTUCA PRATENSIS","elvadrt.ee",5,5.5,6.66666666666667,7.33333333333333,1.83333333333333,1.66666666666667,0.166666666666666,22.6929621,0.4,9.037334647,21.47,0.233,0.091553497,289.7039134,0.217565197,"GRASS","PERENNIAL","GRASS"
"279","FESTUCA RUBRA","elvadrt.ee",1.33333333333333,2,3,3,1,1.66666666666667,-0.666666666666667,19.05492673,0.452958333,7.08,20.02617821,0.3048,0.233235525,348.147287,0.12,"GRASS","PERENNIAL","GRASS"
"280","FESTUCA RUBRA","rhijn.nl",43.3333333333333,36.6666666666667,40,25,-11.6666666666667,-3.33333333333334,-8.33333333333333,19.05492673,0.452958333,7.08,20.02617821,0.3048,0.233235525,348.147287,0.12,"GRASS","PERENNIAL","GRASS"
"281","FESTUCA VAGINATA","kiskun.hu",12,10.2,17.4,17.6,7.4,5.4,2,NA,1,NA,17.18213058,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"282","FESTUCA VIVIPARA","lygraint.no",1,1,3,2,1,2,-1,13.90714177,0.065,NA,11.02,NA,NA,NA,NA,"GRASS","NULL","GRASS"
"283","FRAGARIA VESCA","elvadrt.ee",14.3333333333333,12.5,14,12.3333333333333,-0.166666666666666,-0.333333333333334,0.166666666666668,16.48863464,0.136111111,NA,24.4032544,0.25,0.351086957,312.2441806,0.1112,"FORB","PERENNIAL","FORB"
"284","FUMANA PROCUMBENS","kiskun.hu",7,4,6.83333333333333,3.25,-0.75,-0.166666666666667,-0.583333333333333,16,0.15,NA,8.22,0.28,NA,NA,NA,"FORB","PERENNIAL","FORB"
"285","GALACTIA REGULARIS","sand.us",0,4,0,16,12,0,12,NA,0.388,NA,12.733856,NA,NA,NA,NA,"LEGUME","PERENNIAL","LEGUME"
"286","GALIUM APARINE","cowidrt.ca",1,2.5,1,1,-1.5,0,-1.5,30.3875,0.765787211,17.66740825,34.58771111,0.1016,0.246153846,342.4265529,0.153183334,"FORB","ANNUAL","FORB"
"287","GALIUM APARINE","baddrt.de",0.26,0.5,0.07,0.1,-0.4,-0.19,-0.21,30.3875,0.765787211,17.66740825,34.58771111,0.1016,0.246153846,342.4265529,0.153183334,"FORB","ANNUAL","FORB"
"288","GALIUM BOREALE","kernb.ca",5,0,8,0.5,0.5,3,-2.5,18.80683333,0.37,10,22.71017578,0.1524,0.315984509,172.8382766,0.1779,"FORB","PERENNIAL","FORB"
"289","GALIUM BOREALE","matador.ca",5,1,16.5,0,-1,11.5,-12.5,18.80683333,0.37,10,22.71017578,0.1524,0.315984509,172.8382766,0.1779,"FORB","PERENNIAL","FORB"
"290","GALIUM BOREALE","kernnu.ca",2,8,1,8,0,-1,1,18.80683333,0.37,10,22.71017578,0.1524,0.315984509,172.8382766,0.1779,"FORB","PERENNIAL","FORB"
"291","GALIUM BOREALE","brookdale.ca",6.5,6.5,1.2833333334,1.3333333334,-5.1666666666,-5.2166666666,0.0499999999999998,18.80683333,0.37,10,22.71017578,0.1524,0.315984509,172.8382766,0.1779,"FORB","PERENNIAL","FORB"
"292","GALIUM MOLLUGO","rhijn.nl",22,19.6666666666667,25.8333333333333,25,5.33333333333333,3.83333333333333,1.5,29.6653889,0.57825,12.06782427,21.5515698,NA,0.105319476,406.1581499,0.264461111,"FORB","ANNUAL","FORB"
"293","GALIUM SAXATILE","lygraint.no",1,1,3,1,0,2,-2,25.1,0.175,NA,25.08983957,NA,NA,NA,NA,"FORB","NULL","FORB"
"294","GALIUM VERUM","allmendo.ch",1.41666666666667,1.375,1.75,0.875,-0.5,0.333333333333333,-0.833333333333333,21.6094737,0.516038889,11.75956766,17.72121934,0.7266667,0.140178711,402.3842917,0.122981034,"FORB","PERENNIAL","FORB"
"295","GALIUM VERUM","allmendb.ch",3.75,0,0.833333333333333,0,0,-2.91666666666667,2.91666666666667,21.6094737,0.516038889,11.75956766,17.72121934,0.7266667,0.140178711,402.3842917,0.122981034,"FORB","PERENNIAL","FORB"
"296","GAURA COCCINEA","mattheis.ca",1,2.33333333333333,4.33333333333333,3.5,1.16666666666667,3.33333333333333,-2.16666666666667,NA,NA,NA,14.93401246,0.47,NA,7.307967,0.345,"FORB","PERENNIAL","FORB"
"297","GAURA COCCINEA","cdpt_drt.us",0.1,0.5,2,1,0.5,1.9,-1.4,NA,NA,NA,14.93401246,0.47,NA,7.307967,0.345,"FORB","PERENNIAL","FORB"
"298","GENISTA SCORPIUS","ebro.es",15.9444926676667,5.190912221,14.5877868876667,5.560632001,0.36971978,-1.35670578,1.72642556,NA,1.5,NA,9.527159544,NA,NA,NA,NA,"SHRUB","NULL","LEGUME"
"299","GERANIUM DISSECTUM","scruzm.us",2.8,2.8,3.57737056666667,2.92613635,0.12613635,0.777370566666667,-0.651234216666666,19.13,0.151,NA,17.86,0.45,0.382010582,207.6012196,0.122766667,"FORB","ANNUAL","FORB"
"300","GERANIUM DISSECTUM","scruzl.us",2.8,2.8,20.95602862,3.79926223333333,0.999262233333333,18.15602862,-17.1567663866667,19.13,0.151,NA,17.86,0.45,0.382010582,207.6012196,0.122766667,"FORB","ANNUAL","FORB"
"301","GERANIUM MOLLE","cowidrt.ca",1.5,2,3,3.5,1.5,1.5,0,24,0.296666667,NA,23.20870159,0.53,0.329104478,289.9024475,0.112466667,"FORB","NULL","FORB"
"302","GERANIUM THUNBERGII","teshio.jp",2,1,8,4.5,3.5,6,-2.5,20.22039,0.709,NA,27.52,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"303","GLOBULARIA VULGARIS","allmendb.ch",1.58333333333333,0.25,1.75,0.375,0.125,0.166666666666667,-0.0416666666666665,NA,0.2,NA,6.892,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"304","GLOBULARIA VULGARIS","allmendo.ch",0.375,0.375,0.583333333333333,1.33333333333333,0.958333333333333,0.208333333333333,0.75,NA,0.2,NA,6.892,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"305","GLYCYRRHIZA LEPIDOTA","brookdale.ca",25.166666666,18.5,4.35,3.75,-14.75,-20.816666666,6.066666666,38.83,1.2192,NA,15.04672897,0.3048,NA,NA,NA,"LEGUME","PERENNIAL","LEGUME"
"306","GNAPHALIUM SUPINUM","passogavia.it",0.055,0.1,0.0533333333333333,0.075,-0.025,-0.00166666666666667,-0.0233333333333333,22.46381487,0.0658,28.1,27.00300375,NA,NA,307.39,0.29,"FORB","PERENNIAL","FORB"
"307","GOODENIA BLACKIANA","jilpanger.au",0.5,0,0.75,0,0,0.25,-0.25,NA,0.2,NA,9.626935,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"308","GOUINIA PARAGUAYENSIS","cerrillos.ar",2.505,8.13,2.815,7.5,-0.630000000000001,0.31,-0.940000000000001,23.1,0.47,NA,19.71,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"309","GUTIERREZIA SAROTHRAE","sevblack.us",6.125,13.5,18.25,20,6.5,12.125,-5.625,18.68,0.23,12.4,9.393567894,0.4064,0.225,82.1343,0.2661,"SHRUB","PERENNIAL","FORB"
"310","GUTIERREZIA SAROTHRAE","jrnchi.us",0,1.44816085,0,2.4305556,0.98239475,0,0.98239475,18.68,0.23,12.4,9.393567894,0.4064,0.225,82.1343,0.2661,"SHRUB","PERENNIAL","FORB"
"311","GUTIERREZIA SAROTHRAE","sevmixed.us",0,1.66666666666667,0,1,-0.666666666666667,0,-0.666666666666667,18.68,0.23,12.4,9.393567894,0.4064,0.225,82.1343,0.2661,"SHRUB","PERENNIAL","FORB"
"312","HELICTOTRICHON PRATENSE","allmendo.ch",1.75,3.83333333333333,1.08333333333333,3.75,-0.0833333333333335,-0.666666666666667,0.583333333333333,16.4,0.816666667,NA,14.06030769,0.79,0.669747899,85.98480816,0.1543,"GRASS","PERENNIAL","GRASS"
"313","HELICTOTRICHON PRATENSE","allmendb.ch",2.66666666666667,2.75,2.75,4.25,1.5,0.0833333333333335,1.41666666666667,16.4,0.816666667,NA,14.06030769,0.79,0.669747899,85.98480816,0.1543,"GRASS","PERENNIAL","GRASS"
"314","HELICTOTRICHON PUBESCENS","elvadrt.ee",4,7.5,1.33333333333333,1.5,-6,-2.66666666666667,-3.33333333333333,24.3,0.680625,7.892636683,18.69463141,0.3,0.090296815,62.86954053,0.161264502,"GRASS","PERENNIAL","GRASS"
"315","HELICTOTRICHON VERSICOLOR","passogavia.it",0,2,0,2.5,0.5,0,0.5,18.88884001,0.14,6.081157261,11.48996431,NA,NA,77.65999999,NA,"GRASS","PERENNIAL","GRASS"
"316","HELIOPSIS HELIANTHOIDES","brookdale.ca",16.875,11,0,2,-9,-16.875,7.875,13.384,1.2745,NA,19.34129566,NA,0.155412644,61.30678286,0.38123125,"FORB","PERENNIAL","FORB"
"317","HESPEROSTIPA COMATA","mattheis.ca",16,21.25,20,21,-0.25,4,-4.25,12.21666667,0.224,6.55,5.904809091,1.353302,0.3762,35.19975,0.38,"GRASS","PERENNIAL","GRASS"
"318","HESPEROSTIPA COMATA","cdpt_drt.us",13.6666666666667,10.8333333333333,10.1666666666667,15.5,4.66666666666667,-3.5,8.16666666666667,12.21666667,0.224,6.55,5.904809091,1.353302,0.3762,35.19975,0.38,"GRASS","PERENNIAL","GRASS"
"319","HETEROPOGON CONTORTUS","ukulingadrt.za",11.5,9,0,6,-3,-11.5,8.5,11.22375,0.21336,4.15,9.881422925,0.254,0.371,16.75282186,0.25,"GRASS","PERENNIAL","GRASS"
"320","HETEROTHECA VILLOSA","cdpt_drt.us",0,0.3,0,0.55,0.25,0,0.25,23.73333333,0.242222222,12.65,16.53696,NA,0.252040816,52.697725,0.2195,"FORB","PERENNIAL","FORB"
"321","HILARIA JAMESII","sevmixed.us",5.4,6.925,3.31428571428571,0.85,-6.075,-2.08571428571429,-3.98928571428571,21.68723958,0.6096,7.6,13.95707872,0.3048,NA,140.9228,0.056,"GRAMINOID","PERENNIAL","GRASS"
"322","HIPPOCREPIS COMOSA","allmendb.ch",7.5,5.83333333333333,12.5,10.4166666666667,4.58333333333333,5,-0.416666666666667,29,0.231666667,NA,15.26545455,1.003333,NA,NA,NA,"FORB","PERENNIAL","LEGUME"
"323","HIPPOCREPIS COMOSA","allmendo.ch",6.66666666666667,4.16666666666667,5.33333333333333,2.83333333333333,-1.33333333333333,-1.33333333333333,4.44089209850063e-16,29,0.231666667,NA,15.26545455,1.003333,NA,NA,NA,"FORB","PERENNIAL","LEGUME"
"324","HOFFMANNSEGGIA DREPANOCARPA","sevblack.us",0.5,0.5,0.5,0.5,0,0,0,NA,NA,NA,16.00833991,NA,NA,12.54713,0.286,"LEGUME","PERENNIAL","LEGUME"
"325","HOLCUS LANATUS","rhijn.nl",5.33333333333333,5,8.4,6.66666666666667,1.66666666666667,3.06666666666667,-1.4,24.56210683,0.554013615,9.716666667,33.50183772,0.1016,0.210999112,311.996707,0.116666667,"GRASS","PERENNIAL","GRASS"
"326","HOLCUS LANATUS","scruzh.us",1.86827473333333,2.90954463333333,13.7898687,14.5281933,11.6186486666667,11.9215939666667,-0.302945299999998,24.56210683,0.554013615,9.716666667,33.50183772,0.1016,0.210999112,311.996707,0.116666667,"GRASS","PERENNIAL","GRASS"
"327","HOLOSTEUM UMBELLATUM","kiskun.hu",0.01,0.01,0.702,0.04,0.03,0.692,-0.662,NA,0.161666667,NA,35.26333333,0.24,NA,NA,NA,"FORB","ANNUAL","FORB"
"328","HORDEUM MURINUM","spvdrt.ar",0,1,0,3,2,0,2,31.1,0.405416667,NA,28.1259188,0.1,NA,204.9930273,0.217582152,"GRASS","ANNUAL","GRASS"
"329","HORDEUM PUSILLUM","marcdrt.ar",2.33333333333333,1.66666666666667,1.5,1,-0.666666666666667,-0.833333333333333,0.166666666666667,26.18,0.36576,NA,32.4,0.2032,0.278984039,157.1579379,0.1830875,"GRASS","ANNUAL","GRASS"
"330","HYALOSPERMA DEMISSUM","jilpanger.au",0.5,0.5,0.7,0.5,0,0.2,-0.2,NA,0.03518491,NA,38.104966,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"331","HYDROCOTYLE BONARIENSIS","marcdrt.ar",1,1.66666666666667,1.5,2.33333333333333,0.666666666666667,0.5,0.166666666666667,NA,NA,NA,27.35005333,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"332","HYDROCOTYLE FOVEOLATA","jilpanger.au",0.5,0.5,0.5,0.5,0,0,0,NA,0.13,NA,40.950606,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"333","HYPERICUM PERFORATUM","baddrt.de",0.5,0,0.2,0,0,-0.3,0.3,26.074,0.544316667,4.659107143,26.51128282,0.08909,0.5284214,465.2968152,0.17892,"FORB","PERENNIAL","FORB"
"334","HYPOCHAERIS GLABRA","jilpanger.au",0.7,0.5,0.5,0.5,0,-0.2,0.2,18.3,0.301666667,NA,40.145,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"335","HYPOCHAERIS RADICATA","spvdrt.ar",1,1,2.66666666666667,3,2,1.66666666666667,0.333333333333333,17.75,0.3505,5.956457605,28.74506187,0.108,0.14089564,151.7703194,0.261638779,"FORB","PERENNIAL","FORB"
"336","HYPOCHAERIS RADICATA","falls.au",0.666666666666667,0.666666666666667,0.9,0.833333333333333,0.166666666666667,0.233333333333333,-0.0666666666666667,17.75,0.3505,5.956457605,28.74506187,0.108,0.14089564,151.7703194,0.261638779,"FORB","PERENNIAL","FORB"
"337","HYPOCHAERIS RADICATA","yarradrt.au",14.565,7.96666666666667,1,1,-6.96666666666667,-13.565,6.59833333333333,17.75,0.3505,5.956457605,28.74506187,0.108,0.14089564,151.7703194,0.261638779,"FORB","PERENNIAL","FORB"
"338","HYPOLAENA FASTIGIATA","jilpanger.au",0,0.5,0.5,0.5,0,0.5,-0.5,5.5,0.5625,NA,2.094693,0.25,NA,2.742290055,NA,"GRASS","PERENNIAL","FORB"
"339","JACOBAEA VULGARIS","rhijn.nl",1,1,2,0,-1,1,-2,18.1084,1,5.92241,26.66024961,NA,NA,NA,0.2,"FORB","BIENNIAL","FORB"
"340","JUNCUS EFFUSUS","teshio.jp",2,45,3,8,-37,1,-38,12.64837681,1.1116225,9.325765248,8.991914828,0.6096,0.202890258,42.24025782,0.56575,"GRAMINOID","PERENNIAL","GRAMINOID"
"341","JUNCUS SQUARROSUS","lygraold.no",2,1,1,0,-1,-1,0,NA,0.22416667,NA,5.87,0.33,NA,NA,NA,"GRAMINOID","NULL","GRAMINOID"
"342","KNAUTIA ARVENSIS","allmendb.ch",0,1.5,0,1.5,0,0,0,24.60384722,0.559111111,10.58839097,18.38055602,0.155,0.2315,150.6768113,0.417,"FORB","PERENNIAL","FORB"
"343","KOELERIA MACRANTHA","matador.ca",1.25,2,1.83333333333333,2.5,0.5,0.583333333333333,-0.0833333333333335,14.632,0.117368421,8.54,10.603875,0.508,0.43423927,61.632225,0.231432767,"GRAMINOID","PERENNIAL","GRASS"
"344","KOELERIA MACRANTHA","cdpt_drt.us",0,14,10,12,-2,10,-12,14.632,0.117368421,8.54,10.603875,0.508,0.43423927,61.632225,0.231432767,"GRAMINOID","PERENNIAL","GRASS"
"345","KOELERIA MACRANTHA","mattheis.ca",5.5,12.3333333333333,23.75,10,-2.33333333333333,18.25,-20.5833333333333,14.632,0.117368421,8.54,10.603875,0.508,0.43423927,61.632225,0.231432767,"GRAMINOID","PERENNIAL","GRASS"
"346","KOELERIA MICRATHERA","cedartrait.us",2,2.5,5,4,1.5,3,-1.5,NA,NA,NA,14.02,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"347","LACTUCA TATARICA","kernnu.ca",1,0,0.75,0,0,-0.25,0.25,22.6,0.625,NA,18.07666667,2.4,0.213227444,77.19169246,NA,"FORB","PERENNIAL","FORB"
"348","LACTUCA TATARICA","kernb.ca",0.5,2,2,1.25,-0.75,1.5,-2.25,22.6,0.625,NA,18.07666667,2.4,0.213227444,77.19169246,NA,"FORB","PERENNIAL","FORB"
"349","LATHYRUS PRATENSIS","elvadrt.ee",3,3,20,5,2,17,-15,39.68831026,0.475733333,25.11541,24.99129113,1.18,0.141833333,63.29727228,0.4965,"LEGUME","PERENNIAL","LEGUME"
"350","LATHYRUS PRATENSIS","rhijn.nl",4,0,0,1,1,-4,5,39.68831026,0.475733333,25.11541,24.99129113,1.18,0.141833333,63.29727228,0.4965,"LEGUME","PERENNIAL","LEGUME"
"351","LATHYRUS VENOSUS","cedarsav.us",4.9,4.75,5,4.5,-0.25,0.0999999999999996,-0.35,30.13845455,0.3533,NA,18.46365493,NA,0.194444444,46.82957143,0.3725,"LEGUME","PERENNIAL","LEGUME"
"352","LEONTODON HISPIDUS","elvadrt.ee",13.3333333333333,5.66666666666667,6.33333333333333,4,-1.66666666666667,-7,5.33333333333333,23.92644618,0.371,11.53789754,27.0408515,0.3,0.134462153,204.9072943,0.273284146,"FORB","PERENNIAL","FORB"
"353","LEPIDOSPERMA CARPHOIDES","jilpanger.au",5,0,5,0.5,0.5,0,0.5,5.7,0.5,NA,2.685549,0.28,NA,NA,NA,"GRAMINOID","PERENNIAL","GRAMINOID"
"354","LEPIDOSPERMA CONGESTUM","jilpanger.au",0.5,0.5,0.5,0.5,0,0,0,NA,0.5,NA,2.737,NA,NA,NA,NA,"GRAMINOID","PERENNIAL","GRAMINOID"
"355","LESPEDEZA CAPITATA","cedartrait.us",5.3,9,2.33333333333333,2.75,-6.25,-2.96666666666667,-3.28333333333333,19.09948702,0.842,31.172408,12.45020289,0.4572,0.228401178,79.00332954,0.333275,"FORB","PERENNIAL","LEGUME"
"356","LEUCANTHEMOPSIS ALPINA","passogavia.it",2.302,1.38,0.844,0.46,-0.92,-1.458,0.538,26,0.035,NA,15.775,0.126,NA,NA,0.83,"FORB","PERENNIAL","FORB"
"357","LEUCANTHEMUM VULGARE","allmendb.ch",1,0.75,1.375,1.5,0.75,0.375,0.375,30.26796208,0.53192,9.640667198,17.80983272,0.2032,0.178238532,205.5962002,0.23427,"FORB","PERENNIAL","FORB"
"358","LEUCANTHEMUM VULGARE","rhijn.nl",6,4,1,1,-3,-5,2,30.26796208,0.53192,9.640667198,17.80983272,0.2032,0.178238532,205.5962002,0.23427,"FORB","PERENNIAL","FORB"
"359","LEVENHOOKIA DUBIA","jilpanger.au",0.5,0.5,0.5,0,-0.5,0,-0.5,NA,0.0675,NA,46.78369,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"360","LIATRIS ASPERA","cedartrait.us",8.55555555555556,13.5,8.42857142857143,11.8,-1.7,-0.126984126984127,-1.57301587301587,12.33641253,0.68,20.498833,17.00092904,NA,0.135313282,193.6403191,0.335858333,"FORB","PERENNIAL","FORB"
"361","LIATRIS PUNCTATA","cdpt_drt.us",0.5,0.5,0.5,1,0.5,0,0.5,16.817,0.6096,NA,9.8333502,0.3556,0.16753096,118.8077502,0.3044,"FORB","PERENNIAL","FORB"
"362","LIGUSTICUM MUTELLINA","passogavia.it",14.5,30,12,46,16,-2.5,18.5,21.8,0.28,NA,24.9616,0.68,NA,NA,NA,"FORB","PERENNIAL","FORB"
"363","LINUM BIENNE","scruzh.us",1.03356376666667,1.66123983333333,3.6585366,6.29785905,4.63661921666667,2.62497283333333,2.01164638333333,NA,0.279516908,NA,20.94632332,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"364","LINUM CATHARTICUM","elvadrt.ee",0,1,1,1.5,0.5,1,-0.5,20.2751018,0.184833333,NA,29.89038332,0.18,NA,308.1,NA,"FORB","ANNUAL","FORB"
"365","LINUM CATHARTICUM","allmendo.ch",5.41666666666667,6.25,2.08333333333333,1.66666666666667,-4.58333333333333,-3.33333333333333,-1.25,20.2751018,0.184833333,NA,29.89038332,0.18,NA,308.1,NA,"FORB","ANNUAL","FORB"
"366","LINUM CATHARTICUM","allmendb.ch",4.58333333333333,3.25,2.5,2.08333333333333,-1.16666666666667,-2.08333333333333,0.916666666666667,20.2751018,0.184833333,NA,29.89038332,0.18,NA,308.1,NA,"FORB","ANNUAL","FORB"
"367","LITHOSPERMUM CANESCENS","cedarsav.us",2.5,0,3,4.33333333333333,4.33333333333333,0.5,3.83333333333333,18.9752,0.282,NA,14.43083537,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"368","LITHOSPERMUM INCISUM","mattheis.ca",10,1.5,5.5,10,8.5,-4.5,13,26.9,0.2176,NA,12.77,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"369","LITHOSPERMUM INCISUM","cdpt_drt.us",1.75,1.91666666666667,2.75,2.16666666666667,0.25,1,-0.75,26.9,0.2176,NA,12.77,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"370","LOLIUM PERENNE","scruzl.us",4,1,8.35844886666667,3.0194805,2.0194805,4.35844886666667,-2.33896836666667,19.23,0.429,9.7,18.31,0.254,0.104845371,220.8471095,0.1,"GRASS","PERENNIAL, ANNUAL (SantaCruzLow, SantaCruzMiddle)","GRASS"
