"","site_code","Taxon","cover.change","leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","rootDiam.mm","SRL.groot.cahill.merge","RTD.groot.cahill.merge","RMF.g.g","local_lifespan","local_lifeform","functional_group","plant_id","impute.leafN.mg.g","impute.height.m","impute.rootN.mg.g","impute.SLA_m2.kg","impute.root.depth_m","impute.rootDiam.mm","impute.SRL.groot.cahill.merge","impute.RTD.groot.cahill.merge","impute.RMF.g.g","leafN.final","height.final","rootN.final","SLA.final","root.depth.final","rootDiam.final","SRL.final","RTD.final","RMF.final"
"63","gmmolar.us","ERODIUM CICUTARIUM",1.357142857,27.82176667,0.3255,11.47977948,33.62785763,1.45,0.1243,131.6796733,0.43626943,0.549608355,"ANNUAL","FORB","FORB",360,27.7585664046693,0.324999081070542,11.4760849820091,33.072711302513,1.42469290072712,0.125802450135267,131.379162182864,0.431920430804411,0.548209433301618,27.82176667,0.3255,11.47977948,33.62785763,1.45,0.1243,131.6796733,0.43626943,0.549608355
"64","spvdrt.ar","ERODIUM CICUTARIUM",0,27.82176667,0.3255,11.47977948,33.62785763,1.45,0.1243,131.6796733,0.43626943,0.549608355,"ANNUAL","FORB","FORB",361,27.7191121181926,0.325557664325057,11.4786789414587,33.3372199824,1.42345746347698,0.125464360432172,130.964036560885,0.431663005282212,0.548343638668891,27.82176667,0.3255,11.47977948,33.62785763,1.45,0.1243,131.6796733,0.43626943,0.549608355
"65","cobar.au","ERODIUM CRINITUM",2,NA,0.9,NA,16,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",362,25.3620013428041,0.504893902371877,11.2160073309814,20.7629138919824,1.32442690666047,0.136722938194001,114.188877791905,0.41911825493534,0.509570872259502,25.3620013428041,0.9,11.2160073309814,16,1.32442690666047,0.136722938194001,114.188877791905,0.41911825493534,0.509570872259502
"66","passogavia.it","EUPHRASIA MINIMA",0.086666667,26.868,0.108,NA,17.10079827,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",372,26.2007048668351,0.15273125718335,11.531353103952,18.8249284571336,0.191727294733145,0.213056213494053,182.447520565953,0.183560678493292,0.428086425892838,26.868,0.108,11.531353103952,17.10079827,0.191727294733145,0.213056213494053,182.447520565953,0.183560678493292,0.428086425892838
"67","spvdrt.ar","FACELIS RETUSA",-3,NA,0.0311,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",375,18.2870501927657,0.0315377783458952,8.89230107240216,22.1696693450789,0.357803584157878,0.437214819286759,82.9498262044278,0.191844892843968,0.437850636531386,18.2870501927657,0.0311,8.89230107240216,22.1696693450789,0.357803584157878,0.437214819286759,82.9498262044278,0.191844892843968,0.437850636531386
"68","baddrt.de","FALLOPIA CONVOLVULUS",-0.4,17.405,0.353,NA,32.44031684,NA,NA,128.9091942,0.1,NA,"ANNUAL","FORB","FORB",377,20.3380976753375,0.344288590758627,8.58347792505922,30.7097054855326,0.967636685194998,0.255677757199052,124.537008531942,0.11678410080613,0.567425760370273,17.405,0.353,8.58347792505922,32.44031684,0.967636685194998,0.255677757199052,128.9091942,0.1,0.567425760370273
"69","baddrt.de","GALIUM APARINE",-0.21,30.3875,0.765787211,17.66740825,35.74370723,0.1016,0.153183334,342.4265529,0.246153846,0.31826418,"ANNUAL","FORB","FORB",397,30.2522546470066,0.742881694405286,17.4290023212447,34.4027152785642,0.103736732435824,0.154193501873308,334.3562079125,0.238680275051489,0.320754820350421,30.3875,0.765787211,17.66740825,35.74370723,0.1016,0.153183334,342.4265529,0.246153846,0.31826418
"70","cowidrt.ca","GALIUM APARINE",-1.5,30.3875,0.765787211,17.66740825,35.74370723,0.1016,0.153183334,342.4265529,0.246153846,0.31826418,"ANNUAL","FORB","FORB",398,30.2355243000346,0.741050676835278,17.547739259767,34.4668510647458,0.103818718084395,0.154260041226243,335.052440028252,0.237026139411435,0.32018819598102,30.3875,0.765787211,17.66740825,35.74370723,0.1016,0.153183334,342.4265529,0.246153846,0.31826418
"71","rhijn.nl","GALIUM MOLLUGO",1.5,29.6653889,0.57825,12.06782427,24.02998847,NA,0.264461111,406.1581499,0.105319476,0.511159011,"ANNUAL","FORB","FORB",403,27.7745872369759,0.543291250651071,12.18647868864,23.93066048525,0.205185692007866,0.252214606604227,340.229660835102,0.110227530649847,0.509729131778422,29.6653889,0.57825,12.06782427,24.02998847,0.205185692007866,0.264461111,406.1581499,0.105319476,0.511159011
"72","scruzm.us","GERANIUM DISSECTUM",-0.651234217,19.13,0.2,NA,17.86,NA,0.122766667,207.6012196,0.382010582,0.661172161,"ANNUAL","FORB","FORB",409,19.2216121200101,0.202227595396851,11.8635784180844,18.0170509665979,0.733070070252765,0.123498672693969,207.318788503439,0.38005003683086,0.646211976710548,19.13,0.2,11.8635784180844,17.86,0.733070070252765,0.122766667,207.6012196,0.382010582,0.661172161
"73","scruzl.us","GERANIUM DISSECTUM",-17.15676639,19.13,0.2,NA,17.86,NA,0.122766667,207.6012196,0.382010582,0.661172161,"ANNUAL","FORB","FORB",410,19.2094684283723,0.201815576294361,11.8819051671959,18.0266608931098,0.732739983980756,0.124159501316936,206.602505963766,0.379755929022412,0.65260944875876,19.13,0.2,11.8819051671959,17.86,0.732739983980756,0.122766667,207.6012196,0.382010582,0.661172161
"74","jilpanger.au","GNEPHOSIS DRUMMONDII",-0.5,NA,0.051666667,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",419,18.546106807697,0.0522133552642166,9.08945949946003,21.4537163789068,0.38123144216319,0.430301649911694,84.2336281363382,0.185191880473017,0.427196504857332,18.546106807697,0.051666667,9.08945949946003,21.4537163789068,0.38123144216319,0.430301649911694,84.2336281363382,0.185191880473017,0.427196504857332
"75","credom.au","GOODENIA MIMULOIDES",0,NA,0.4,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",424,18.9613039172271,0.398624019053067,8.49393203523596,9.78537458581713,0.77928783522281,0.290845331488172,177.483440725632,0.13770726370284,0.25806683535383,18.9613039172271,0.4,8.49393203523596,9.78537458581713,0.77928783522281,0.290845331488172,177.483440725632,0.13770726370284,0.25806683535383
"76","credoj.au","GOODENIA MIMULOIDES",-0.5,NA,0.4,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",425,18.9537576718432,0.398802772481631,8.49196310586679,9.79495432785847,0.777758850766452,0.291722375448325,177.325004566123,0.13752246736851,0.257763844149418,18.9537576718432,0.4,8.49196310586679,9.79495432785847,0.777758850766452,0.291722375448325,177.325004566123,0.13752246736851,0.257763844149418
"77","kiskun.hu","HOLOSTEUM UMBELLATUM",-0.662,NA,0.161666667,NA,35.26333333,0.24,NA,NA,NA,NA,"ANNUAL","FORB","FORB",454,27.2413580532662,0.161548054653291,12.5360742391519,32.6401699907969,0.237842104706741,0.202101780051759,127.657490603375,0.221199323094647,0.250977069674307,27.2413580532662,0.161666667,12.5360742391519,35.26333333,0.24,0.202101780051759,127.657490603375,0.221199323094647,0.250977069674307
"78","esw.ca","HOLOSTEUM UMBELLATUM",0,NA,0.161666667,NA,35.26333333,0.24,NA,NA,NA,NA,"ANNUAL","FORB","FORB",455,27.1441620498396,0.161680674748099,12.4731858312793,32.2814723075254,0.238451797684527,0.20298554422291,125.962976838986,0.222727859626141,0.251093601409259,27.1441620498396,0.161666667,12.4731858312793,35.26333333,0.24,0.20298554422291,125.962976838986,0.222727859626141,0.251093601409259
"79","jilpanger.au","HYALOSPERMA DEMISSUM",-0.2,NA,0.035184911,NA,37.96275255,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",458,19.2627209761307,0.0813670601201132,9.40093364811212,26.1347618541327,0.38086991929704,0.427401826396382,93.4561341667837,0.168071872327772,0.413511623878451,19.2627209761307,0.035184911,9.40093364811212,37.96275255,0.38086991929704,0.427401826396382,93.4561341667837,0.168071872327772,0.413511623878451
"80","cobar.au","HYALOSPERMA SEMISTERILE",8.33333333,NA,0.13,NA,13.02510508,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",459,18.4893867248563,0.138462378127429,9.35244363606575,17.976788137674,0.427669076671597,0.411916280236346,83.1945979669862,0.181797256683224,0.402830188675841,18.4893867248563,0.13,9.35244363606575,13.02510508,0.427669076671597,0.411916280236346,83.1945979669862,0.181797256683224,0.402830188675841
"81","jilpanger.au","HYDROCOTYLE FOVEOLATA",0,NA,0.096,NA,40.9506058,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",461,41.2024163872074,0.135752624997585,11.256284879412,34.1145590474692,0.330285870052239,0.175652640733916,79.2781676002687,0.138795357073924,0.396180018202243,41.2024163872074,0.096,11.256284879412,40.9506058,0.330285870052239,0.175652640733916,79.2781676002687,0.138795357073924,0.396180018202243
"82","charleville.au","HYPOCHAERIS RADICATA",0.333333333,17.75,0.3505,5.956457605,28.79050968,0.5475,0.261638779,151.7703194,0.14089564,0.455750199,"ANNUAL","FORB","FORB",465,17.8038800678402,0.349548822847733,5.99006674950709,28.5836216675152,0.545001894974183,0.263270418063556,151.568583977643,0.141134986853805,0.454721506955635,17.75,0.3505,5.956457605,28.79050968,0.5475,0.261638779,151.7703194,0.14089564,0.455750199
"83","credom.au","ISOETOPSIS GRAMINIFOLIA",0,NA,0.045,NA,13.53831542,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",469,18.2930547689481,0.132031708534136,9.39642254657292,16.5235825715159,0.425751983823688,0.409099838455875,80.3358876554096,0.186893280743541,0.405207809746783,18.2930547689481,0.045,9.39642254657292,13.53831542,0.425751983823688,0.409099838455875,80.3358876554096,0.186893280743541,0.405207809746783
"84","sevblack.us","KALLSTROEMIA PARVIFLORA",0,NA,NA,NA,25.53063956,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",477,23.1032030671187,1.1283824262603,9.76116976325552,25.4437682750248,1.64527622800511,0.443677067715493,55.8179724947978,0.186642209129336,0.297859103576752,23.1032030671187,1.1283824262603,9.76116976325552,25.53063956,1.64527622800511,0.443677067715493,55.8179724947978,0.186642209129336,0.297859103576752
"85","naposta.ar","LACTUCA SERRIOLA",-2,31.93113667,0.4225,NA,31.04,0.825,0.61405,177.0021698,0.029929167,0.2154304,"ANNUAL","FORB","FORB",485,30.3084956556374,0.420593845391539,7.73023219447467,27.2393397647058,0.839394136259641,0.589208248454112,158.697448613449,0.0349309695997294,0.22464568611662,31.93113667,0.4225,7.73023219447467,31.04,0.825,0.61405,177.0021698,0.029929167,0.2154304
"86","brokenh.au","LEMOORIA BURKITTII",-9.5,NA,0.05,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",495,18.4445685306034,0.0505381565095836,9.07853817437633,21.373670125636,0.384240250237145,0.432839116371314,83.6080672685427,0.183831012262479,0.428656852936589,18.4445685306034,0.05,9.07853817437633,21.373670125636,0.384240250237145,0.432839116371314,83.6080672685427,0.183831012262479,0.428656852936589
"87","jilpanger.au","LEVENHOOKIA DUBIA",-0.5,NA,0.043016318,NA,46.88127028,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",506,11.707656649285,0.0811039911195141,14.3374250299835,15.1464572635404,0.318983954428339,0.202616859685582,137.351189165663,0.122738296325922,0.231013401383688,11.707656649285,0.043016318,14.3374250299835,46.88127028,0.318983954428339,0.202616859685582,137.351189165663,0.122738296325922,0.231013401383688
"88","scruzh.us","LINUM BIENNE",2.011646384,NA,0.375,NA,21.25700911,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",511,20.309590429198,0.311587359358352,7.87963716858247,22.4885749232698,0.186437998512786,0.222617910245752,114.777856270369,0.144790222944203,0.189705410080971,20.309590429198,0.375,7.87963716858247,21.25700911,0.186437998512786,0.222617910245752,114.777856270369,0.144790222944203,0.189705410080971
"89","elvadrt.ee","LINUM CATHARTICUM",-0.5,20.2751018,0.184833333,NA,30.91750071,0.18,NA,NA,NA,0.148211244,"ANNUAL","FORB","FORB",512,20.3038571152847,0.18933840939488,7.21602948054876,30.2452657408679,0.179283973001151,0.256277155371944,110.962322621321,0.135778241276676,0.150825281833615,20.2751018,0.184833333,7.21602948054876,30.91750071,0.18,0.256277155371944,110.962322621321,0.135778241276676,0.148211244
"90","allmendb.ch","LINUM CATHARTICUM",0.916666666,20.2751018,0.184833333,NA,30.91750071,0.18,NA,NA,NA,0.148211244,"ANNUAL","FORB","FORB",513,20.3683500172104,0.190711762069135,7.2395809028761,30.4531763285614,0.179225077778209,0.256695845932446,111.353472295032,0.135170919865721,0.151265600280354,20.2751018,0.184833333,7.2395809028761,30.91750071,0.18,0.256695845932446,111.353472295032,0.135170919865721,0.148211244
"91","allmendo.ch","LINUM CATHARTICUM",-1.249999999,20.2751018,0.184833333,NA,30.91750071,0.18,NA,NA,NA,0.148211244,"ANNUAL","FORB","FORB",514,20.3089236816181,0.190544650396431,7.25367934249531,30.4930552053537,0.178801800937245,0.257331023322282,111.11441033174,0.135331992523443,0.150401732759986,20.2751018,0.184833333,7.25367934249531,30.91750071,0.18,0.257331023322282,111.11441033174,0.135331992523443,0.148211244
"92","jilpanger.au","MILLOTIA MUELLERI",-0.166666667,NA,0.02,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",562,18.465228677666,0.0203517316525555,8.78803900306136,26.5353034959756,0.340444525546368,0.449289184208692,88.1296887003536,0.186377719813392,0.451120401848712,18.465228677666,0.02,8.78803900306136,26.5353034959756,0.340444525546368,0.449289184208692,88.1296887003536,0.186377719813392,0.451120401848712
"93","jilpanger.au","MILLOTIA TENUIFOLIA",-0.166666667,NA,0.09875,NA,36.25338489,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",563,19.3813734776026,0.0705222760071796,9.40921693424423,27.1821281085208,0.378486443263125,0.425663567915443,93.798524357549,0.169080790450644,0.415179014331643,19.3813734776026,0.09875,9.40921693424423,36.25338489,0.378486443263125,0.425663567915443,93.798524357549,0.169080790450644,0.415179014331643
"94","kiskun.hu","MINUARTIA GLOMERATA",-1.38,NA,0.15,NA,11.1936,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",564,24.1824998868645,0.17210807806567,11.7912816772396,13.8926125969718,0.257744453433234,0.194619020628672,91.8153770874217,0.287569447023922,0.253912486070058,24.1824998868645,0.15,11.7912816772396,11.1936,0.257744453433234,0.194619020628672,91.8153770874217,0.287569447023922,0.253912486070058
"95","capmcd.us","MONOLEPIS NUTTALLIANA",0,NA,0.24384,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",569,25.117953398511,0.244126988171326,9.84600432365485,11.0430739318716,0.629200294576699,0.253881024761571,26.0431033047627,0.388059658204204,0.242543038830692,25.117953398511,0.24384,9.84600432365485,11.0430739318716,0.629200294576699,0.253881024761571,26.0431033047627,0.388059658204204,0.242543038830692
"96","capwhite.us","MONOPTILON BELLIOIDES",0,NA,0.02,NA,NA,0.07,NA,NA,NA,NA,"ANNUAL","FORB","FORB",570,18.9788975478434,0.0564563094962373,9.09669469334552,22.0428598884858,0.178486893816412,0.41972161946827,97.2150735208268,0.181058489503358,0.393287634661184,18.9788975478434,0.02,9.09669469334552,22.0428598884858,0.07,0.41972161946827,97.2150735208268,0.181058489503358,0.393287634661184
"97","cowidrt.ca","MONTIA LINEARIS",1.75,17.5,0.409,NA,13.3,NA,0.41,NA,NA,NA,"ANNUAL","FORB","FORB",571,19.6923771584787,0.31374255238363,6.79516740707795,14.5521077895516,0.257729705589066,0.369597327411122,175.717873278295,0.0558164230110491,0.207119468923869,17.5,0.409,6.79516740707795,13.3,0.257729705589066,0.41,175.717873278295,0.0558164230110491,0.207119468923869
"98","kernb.ca","ORTHOCARPUS LUTEUS",0,NA,0.24,11.9,19.9635464,0.254,0.2062,79.3180354,0.333333333,NA,"ANNUAL","FORB","FORB",588,25.7558638261102,0.24320623538888,11.8501107527468,19.7141971148449,0.241299202705506,0.207925367318443,93.8564079868459,0.307873169514183,0.418104199415971,25.7558638261102,0.24,11.9,19.9635464,0.254,0.2062,79.3180354,0.333333333,0.418104199415971
"99","jrnchi.us","PHYSALIS HEDERIFOLIA",-0.09041932,19.19,NA,NA,20.70393375,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",617,25.1856216513028,0.520808730069712,10.0814055056027,11.3030250936133,0.550010389552732,0.2582283805438,56.9877987580215,0.3198884076584,0.455129809475539,19.19,0.520808730069712,10.0814055056027,20.70393375,0.550010389552732,0.2582283805438,56.9877987580215,0.3198884076584,0.455129809475539
"100","scruzh.us","PLANTAGO LANCEOLATA",9.91114287,25.695,0.2225,23.59846931,17.59,0.57,0.502025,225.0999155,0.138912722,0.394104891,"ANNUAL","FORB","FORB",630,25.5972833880812,0.222413636965293,23.3259377875082,17.5989989684441,0.565879576594888,0.498195912319293,221.874945719751,0.139269147346922,0.393408844690495,25.695,0.2225,23.59846931,17.59,0.57,0.502025,225.0999155,0.138912722,0.394104891
"101","capmcd.us","PLANTAGO OVATA",14.58333333,28.37307756,0.025453488,NA,9.571325,0.115,NA,NA,NA,NA,"ANNUAL","FORB","FORB",633,27.2918000025473,0.032086541330276,21.0484620242969,10.2058312223581,0.130041929858591,0.319716563430509,163.23168086686,0.272605379610765,0.358328446239822,28.37307756,0.025453488,21.0484620242969,9.571325,0.115,0.319716563430509,163.23168086686,0.272605379610765,0.358328446239822
"102","capwhite.us","PLANTAGO OVATA",-6.357142857,28.37307756,0.025453488,NA,9.571325,0.115,NA,NA,NA,NA,"ANNUAL","FORB","FORB",634,27.7191576187888,0.0319892037269063,21.1776166724467,10.7139521765289,0.125468579162911,0.318486592152245,167.050282676766,0.269484579028992,0.35749262479104,28.37307756,0.025453488,21.1776166724467,9.571325,0.115,0.318486592152245,167.050282676766,0.269484579028992,0.35749262479104
"103","capmcd.us","PLANTAGO PATAGONICA",3.25,16.75319,0.1524,NA,14.71704147,0.1524,0.173233333,171.778132,0.406666667,NA,"ANNUAL","FORB","FORB",635,16.961578432852,0.151828194270519,24.1010755045558,14.6932212774277,0.155469488189475,0.176193753417297,170.577513132496,0.401237628250114,0.366649065023222,16.75319,0.1524,24.1010755045558,14.71704147,0.1524,0.173233333,171.778132,0.406666667,0.366649065023222
"104","capwhite.us","PLANTAGO PATAGONICA",-0.369047619,16.75319,0.1524,NA,14.71704147,0.1524,0.173233333,171.778132,0.406666667,NA,"ANNUAL","FORB","FORB",636,16.9637641870378,0.151692725557097,24.0583517190158,14.6979293990916,0.155592072290483,0.176265171487521,171.087718773788,0.402686528313525,0.36609009649869,16.75319,0.1524,24.0583517190158,14.71704147,0.1524,0.173233333,171.778132,0.406666667,0.36609009649869
"105","spvdrt.ar","PLANTAGO PATAGONICA",-1,16.75319,0.1524,NA,14.71704147,0.1524,0.173233333,171.778132,0.406666667,NA,"ANNUAL","FORB","FORB",637,16.9061657033816,0.152612697623944,24.084908415806,14.6896632575915,0.156292101442699,0.177551211695903,171.642259367234,0.403095210301191,0.366490807236829,16.75319,0.1524,24.084908415806,14.71704147,0.1524,0.173233333,171.778132,0.406666667,0.366490807236829
"106","nplatte.us","PLANTAGO PATAGONICA",0,16.75319,0.1524,NA,14.71704147,0.1524,0.173233333,171.778132,0.406666667,NA,"ANNUAL","FORB","FORB",638,17.0228302536863,0.151791733397508,24.042101254968,14.7154664487589,0.154599830574913,0.175992694595563,171.430230576393,0.400188684953683,0.365892658971562,16.75319,0.1524,24.042101254968,14.71704147,0.1524,0.173233333,171.778132,0.406666667,0.365892658971562
"107","kiskun.hu","POLYGONUM ARENARIUM",0.106,NA,0.1,NA,16.815,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",661,27.3282684397696,0.251132096336144,8.392209231465,20.722162786008,0.982749462722493,0.23730283281933,69.414706003481,0.226947837968635,0.574152393432457,27.3282684397696,0.1,8.392209231465,16.815,0.982749462722493,0.23730283281933,69.414706003481,0.226947837968635,0.574152393432457
"108","teshio.jp","POLYGONUM THUNBERGII",19.75,40.9,0.6,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",662,30.5274157561108,0.410104205155826,8.67861738466899,21.7269948038613,1.00112424503551,0.230715788045548,73.6356208687433,0.214754791258935,0.554328298458616,40.9,0.6,8.67861738466899,21.7269948038613,1.00112424503551,0.230715788045548,73.6356208687433,0.214754791258935,0.554328298458616
"109","jilpanger.au","QUINETIA URVILLEI",0,NA,0.104387128,NA,28.71151127,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",687,19.3930528324136,0.157210061196196,9.53545645656952,23.8251176628736,0.403067622386291,0.41368739496879,93.1882275078856,0.16526130907058,0.396335398040174,19.3930528324136,0.104387128,9.53545645656952,28.71151127,0.403067622386291,0.41368739496879,93.1882275078856,0.16526130907058,0.396335398040174
"110","scruzm.us","RAPHANUS SATIVUS",9.36058357,NA,0.715,14.825,32.80166667,1.566666667,0.3,161.9,0.087,0.567777778,"ANNUAL","FORB","FORB",693,33.3261959785916,0.696802697137095,14.4527685115609,30.7970769331961,1.50621029334771,0.305389318766499,161.774977082022,0.0874519924537275,0.56700743872139,33.3261959785916,0.715,14.825,32.80166667,1.566666667,0.3,161.9,0.087,0.567777778
"111","scruzl.us","RAPHANUS SATIVUS",24.03450614,NA,0.715,14.825,32.80166667,1.566666667,0.3,161.9,0.087,0.567777778,"ANNUAL","FORB","FORB",694,33.3719603454932,0.699139804222105,14.4615770461963,30.6715084981967,1.4995857936963,0.305498498169253,161.715179287402,0.0874050563387807,0.566358774695367,33.3719603454932,0.715,14.825,32.80166667,1.566666667,0.3,161.9,0.087,0.567777778
"112","allmendo.ch","RHINANTHUS MINOR",-1.333333334,34.3558401,0.395833333,11.53,19.63316458,0.08,NA,NA,NA,NA,"ANNUAL","FORB","FORB",696,33.2523993605932,0.369586839458831,11.5476329172187,19.7959599911549,0.0899672328834509,0.196086510974655,219.725517672646,0.166411007002938,0.369653461039487,34.3558401,0.395833333,11.53,19.63316458,0.08,0.196086510974655,219.725517672646,0.166411007002938,0.369653461039487
"113","allmendb.ch","RHINANTHUS MINOR",3.166666667,34.3558401,0.395833333,11.53,19.63316458,0.08,NA,NA,NA,NA,"ANNUAL","FORB","FORB",697,33.3585146544725,0.366407263328206,11.5370101210588,19.8154045132724,0.0887912848814283,0.196178274638048,219.701051145419,0.166633899042803,0.369354608706186,34.3558401,0.395833333,11.53,19.63316458,0.08,0.196178274638048,219.701051145419,0.166633899042803,0.369354608706186
"114","cobar.au","RHODANTHE FLORIBUNDA",-1,NA,0.25,NA,24.57445233,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",698,19.9902991988286,0.233469655444452,9.81060164105499,25.1844139569517,0.414988881772394,0.406040952605823,95.7860994133618,0.156389460824314,0.382508151453087,19.9902991988286,0.25,9.81060164105499,24.57445233,0.414988881772394,0.406040952605823,95.7860994133618,0.156389460824314,0.382508151453087
"115","quilpie.au","RHODANTHE FLORIBUNDA",-4,NA,0.25,NA,24.57445233,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",699,19.9716204638854,0.231909043782512,9.79062098778008,25.141100140186,0.416669038697094,0.406083941411343,95.5847161518635,0.156463705358286,0.382790354877064,19.9716204638854,0.25,9.79062098778008,24.57445233,0.416669038697094,0.406083941411343,95.5847161518635,0.156463705358286,0.382790354877064
"116","milparinka.au","RHODANTHE FLORIBUNDA",-2,NA,0.25,NA,24.57445233,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",700,20.0188840415773,0.234213812017897,9.78078265842824,25.2183244769254,0.415683454603605,0.406575631522581,95.5230009403639,0.155751914554162,0.382355769369882,20.0188840415773,0.25,9.78078265842824,24.57445233,0.415683454603605,0.406575631522581,95.5230009403639,0.155751914554162,0.382355769369882
"117","cobar.au","RHODANTHE PYGMAEA",1,NA,0.046317497,NA,42.57799953,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",701,20.6054484683096,0.100577690909674,9.66889624555925,37.0385805686216,0.362116296865588,0.426881548607897,108.189444251675,0.146642366695802,0.403030636538935,20.6054484683096,0.046317497,9.66889624555925,42.57799953,0.362116296865588,0.426881548607897,108.189444251675,0.146642366695802,0.403030636538935
"118","brokenh.au","RHODANTHE PYGMAEA",-1,NA,0.046317497,NA,42.57799953,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",702,20.6890773851188,0.106696608001243,9.69510942397448,37.6543760223473,0.362869030862687,0.426369669879122,108.817010248909,0.145359339180246,0.401214934640865,20.6890773851188,0.046317497,9.69510942397448,42.57799953,0.362869030862687,0.426369669879122,108.817010248909,0.145359339180246,0.401214934640865
"119","gmmolar.us","SALVIA COLUMBARIAE",0,35.3,0.4225,NA,13.226092,NA,0.40084,195.4645928,0.041752684,0.56,"ANNUAL","FORB","FORB",723,32.432783874253,0.42925555286953,11.9117448013618,15.3106172572337,1.71685668014435,0.373938522264783,190.086582945638,0.0477541424901305,0.51830337203746,35.3,0.4225,11.9117448013618,13.226092,1.71685668014435,0.40084,195.4645928,0.041752684,0.56
"120","credoj.au","SALVIA VERBENACA",1.3,NA,0.508333333,NA,11.94,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",726,22.23478922086,0.496077179102655,10.4426623127035,14.5337709946407,1.46621831315929,0.367921983453118,150.850604975718,0.0693839092816794,0.356483627326098,22.23478922086,0.508333333,10.4426623127035,11.94,1.46621831315929,0.367921983453118,150.850604975718,0.0693839092816794,0.356483627326098
"121","credom.au","SALVIA VERBENACA",-1.5,NA,0.508333333,NA,11.94,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",727,22.2708786150495,0.496459583481146,10.4724493549517,14.7377613042668,1.46728772259093,0.369040274029446,150.958488058604,0.0690923561000626,0.356488428010776,22.2708786150495,0.508333333,10.4724493549517,11.94,1.46728772259093,0.369040274029446,150.958488058604,0.0690923561000626,0.356488428010776
"122","yarradrt.au","SENECIO MADAGASCARIENSIS",13.2,37.065,0.4,NA,23.57,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",756,30.9816296010383,0.351422473571224,10.1860018936236,22.9212615729443,0.419529083635289,0.373439961904934,93.9178831174761,0.154477902381961,0.37068358408348,37.065,0.4,10.1860018936236,23.57,0.419529083635289,0.373439961904934,93.9178831174761,0.154477902381961,0.37068358408348
"123","jilpanger.au","SILOXERUS MULTIFLORUS",-1.875,NA,0.033,NA,4.67,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",764,17.3027175217385,0.0879972372968837,8.82459242753416,11.9763480521497,0.442932989543107,0.414096831410656,70.0553516704882,0.217343662167395,0.417085663284582,17.3027175217385,0.033,8.82459242753416,4.67,0.442932989543107,0.414096831410656,70.0553516704882,0.217343662167395,0.417085663284582
"124","esw.ca","SONCHUS ASPER",2,6.149556667,0.5875,NA,23.44168774,0.723333333,0.1419,223.2180487,0.301036269,0.507102498,"ANNUAL","FORB","FORB",783,6.28956968016498,0.566223897095611,9.70357278061963,23.1549958516195,0.715706090019644,0.143535382654199,218.923459618671,0.29832053161739,0.506961050511498,6.149556667,0.5875,9.70357278061963,23.44168774,0.723333333,0.1419,223.2180487,0.301036269,0.507102498
"125","baddrt.de","SONCHUS ASPER",0.525,6.149556667,0.5875,NA,23.44168774,0.723333333,0.1419,223.2180487,0.301036269,0.507102498,"ANNUAL","FORB","FORB",784,6.25813887807163,0.581622182429784,9.72773786824501,23.0710572594397,0.715593808181767,0.143399502430581,219.690776016405,0.295062424551818,0.507950737725556,6.149556667,0.5875,9.72773786824501,23.44168774,0.723333333,0.1419,223.2180487,0.301036269,0.507102498
